District_ID,DISTRICT,State_ID
7238,CHAMOLI,36
7298,TOTAL,36
7340,PITHORAGARH,36
7353,PAURI GARHWAL,36
7394,TEHRI GARHWAL,36
7451,TOTAL,36
7475,ALMORA,36
7562,HARIDWAR,36
7621,BAGESHWAR,36
7647,PITHORAGARH,36
7682,UTTARKASHI,36
7807,BAGESHWAR,36
7809,PITHORAGARH,36
7845,BAGESHWAR,36
7913,NAINITAL,36
7978,CHAMPAWAT,36
7979,UDHAMSINGH NAGAR,36
8088,PITHORAGARH,36
8104,ALMORA,36
8173,UTTARKASHI,36
8267,PITHORAGARH,36
8292,UDHAMSINGH NAGAR,36
8306,ALMORA,36
8309,UDHAMSINGH NAGAR,36
8359,UDHAMSINGH NAGAR,36
8414,NAINITAL,36
8423,CHAMOLI,36
8472,CHAMOLI,36
8540,TEHRI GARHWAL,36
8574,BAGESHWAR,36
8577,ALMORA,36
8696,NAINITAL,36
8729,DEHRADUN,36
8745,PITHORAGARH,36
8767,BAGESHWAR,36
8912,CHAMPAWAT,36
8941,TOTAL,36
8949,TOTAL,36
9036,CHAMPAWAT,36
9051,UTTARKASHI,36
9069,NAINITAL,36
9081,NAINITAL,36
9228,UDHAMSINGH NAGAR,36
9303,HARIDWAR,36
9315,PAURI GARHWAL,36
9332,TOTAL,36
9347,RUDRA PRAYAG,36
9392,TOTAL,36
9443,RUDRA PRAYAG,36
9448,HARIDWAR,36
9481,DEHRADUN,36
9527,NAINITAL,36
9598,DEHRADUN,36
9614,RUDRA PRAYAG,36
9619,TOTAL,36
9739,ALMORA,36
9767,ALMORA,36
9818,PAURI GARHWAL,36
15,GORAKHPUR,35
34,SITAPUR,35
48,ALLAHABAD,35
50,FAIZABAD,35
59,BALLIA,35
62,FIROZABAD,35
76,DEORIA,35
78,SIDHARTHNAGAR,35
82,GHAZIABAD,35
107,JHANSI,35
110,SANT KABIRNAGAR,35
134,ALLAHABAD,35
149,SITAPUR,35
155,PILIBHIT,35
160,MATHURA,35
161,HARDOI,35
183,FATEHGARH,35
185,KANNAUJ,35
203,FATEHGARH,35
216,GONDA,35
233,LUCKNOW,35
255,BALRAMPUR,35
277,KUSHI NAGAR,35
295,HATHRAS,35
321,MEERUT,35
325,BAGHPAT,35
343,GAUTAMBUDH NAGAR,35
345,BAHRAICH,35
348,BULANDSHAHAR,35
362,SHAHJAHANPUR,35
388,AMBEDKAR NAGAR,35
396,JAUNPUR,35
404,JHANSI,35
416,PILIBHIT,35
434,SHAMLI,35
435,RAIBAREILLY,35
471,KAUSHAMBI,35
487,BANDA,35
512,GONDA,35
518,ETAWAH,35
532,MAU,35
533,ALIGARH,35
534,AURAIYA,35
538,BIJNOR,35
539,KHIRI,35
552,KHIRI,35
586,AZAMGARH,35
619,SAHARANPUR,35
633,HAMIRPUR,35
661,PRATAPGARH,35
666,KAUSHAMBI,35
673,SIDHARTHNAGAR,35
688,GORAKHPUR,35
708,MAU,35
713,KHIRI,35
736,BAHRAICH,35
768,BADAUN,35
771,AGRA,35
772,BAREILLY,35
789,PANCHSHIL NAGAR,35
797,BULANDSHAHAR,35
798,MAU,35
807,KHIRI,35
811,MAHARAJGANJ,35
816,ETAH,35
821,FATEHPUR,35
823,AMBEDKAR NAGAR,35
841,FATEHGARH,35
863,BARABANKI,35
871,LUCKNOW,35
888,MATHURA,35
892,J.P.NAGAR,35
917,KANNAUJ,35
930,RAIBAREILLY,35
937,MAINPURI,35
940,RAIBAREILLY,35
948,SONBHADRA,35
953,TOTAL,35
955,KANNAUJ,35
1000,AZAMGARH,35
1007,BADAUN,35
1015,PRATAPGARH,35
1048,VARANASI,35
1061,GHAZIPUR,35
1076,SULTANPUR,35
1082,MAHOBA,35
1085,BAGHPAT,35
1101,JHANSI,35
1105,HATHRAS,35
1112,BALLIA,35
1150,PILIBHIT,35
1170,KANPUR NAGAR,35
1173,HATHRAS,35
1176,ETAWAH,35
1181,JAUNPUR,35
1188,BALLIA,35
1191,SHAHJAHANPUR,35
1211,FAIZABAD,35
1218,ETAH,35
1224,MUZAFFARNAGAR,35
1228,KUSHI NAGAR,35
1236,AZAMGARH,35
1257,BAGHPAT,35
1261,KUSHI NAGAR,35
1272,BALLIA,35
1274,GHAZIABAD,35
1282,HARDOI,35
1291,KHIRI,35
1301,HAMIRPUR,35
1302,CHANDOLI,35
1305,MUZAFFARNAGAR,35
1312,KANPUR DEHAT,35
1323,BARABANKI,35
1324,BALLIA,35
1337,MATHURA,35
1344,VARANASI,35
1350,KUSHI NAGAR,35
1355,ALLAHABAD,35
1369,GHAZIPUR,35
1383,KANPUR NAGAR,35
1411,PRATAPGARH,35
1413,BALRAMPUR,35
1415,HAMIRPUR,35
1417,BALLIA,35
1437,ALLAHABAD,35
1438,J.P.NAGAR,35
1468,J.P.NAGAR,35
1473,BALLIA,35
1490,RAIBAREILLY,35
1494,TOTAL,35
1497,RAIBAREILLY,35
1518,BAREILLY,35
1537,MEERUT,35
1543,GHAZIABAD,35
1555,RAMABAI NAGAR,35
1558,MIRZAPUR,35
1583,SULTANPUR,35
1613,BIJNOR,35
1621,CSM NAGAR,35
1672,MAHOBA,35
1687,BAGHPAT,35
1693,DEORIA,35
1702,SAHARANPUR,35
1710,PRATAPGARH,35
1731,BAREILLY,35
1747,MAHARAJGANJ,35
1748,VARANASI,35
1752,JAUNPUR,35
1758,MAU,35
1765,GORAKHPUR,35
1766,RAIBAREILLY,35
1788,MAHARAJGANJ,35
1789,AURAIYA,35
1793,G.R.P.,35
1796,TOTAL,35
1799,MEERUT,35
1820,LALITPUR,35
1825,FAIZABAD,35
1826,AMBEDKAR NAGAR,35
1829,DEORIA,35
1841,CHITRAKOOT DHAM,35
1849,SANT KABIRNAGAR,35
1861,KANPUR NAGAR,35
1872,MAHOBA,35
1880,ST.RAVIDASNAGAR,35
1887,GORAKHPUR,35
1888,GORAKHPUR,35
1889,PRATAPGARH,35
1899,RAIBAREILLY,35
1907,SHAHJAHANPUR,35
1916,BARABANKI,35
1921,FAIZABAD,35
1935,BIJNOR,35
1965,KANNAUJ,35
1969,RAMPUR,35
1975,CHANDOLI,35
1992,MIRZAPUR,35
1994,ETAWAH,35
2012,SITAPUR,35
2025,HAMIRPUR,35
2033,MORADABAD,35
2043,BAREILLY,35
2056,G.R.P.,35
2065,KUSHI NAGAR,35
2070,SHAHJAHANPUR,35
2105,AMBEDKAR NAGAR,35
2107,JAUNPUR,35
2120,BALRAMPUR,35
2131,MATHURA,35
2143,GORAKHPUR,35
2154,KANPUR NAGAR,35
2161,SITAPUR,35
2164,CHANDOLI,35
2171,GHAZIABAD,35
2177,ETAH,35
2187,MORADABAD,35
2199,BAHRAICH,35
2227,GHAZIPUR,35
2233,AZAMGARH,35
2253,HAPUR,35
2257,BAHRAICH,35
2258,BAREILLY,35
2266,PILIBHIT,35
2279,MIRZAPUR,35
2285,BALRAMPUR,35
2288,HATHRAS,35
2298,PRATAPGARH,35
2310,JHANSI,35
2368,LALITPUR,35
2377,GONDA,35
2379,AGRA,35
2384,LUCKNOW,35
2391,GHAZIPUR,35
2402,MAHOBA,35
2403,DEORIA,35
2406,ETAWAH,35
2418,FIROZABAD,35
2426,LUCKNOW,35
2433,BANDA,35
2447,FATEHPUR,35
2454,ETAH,35
2466,BALLIA,35
2473,PILIBHIT,35
2482,KANPUR NAGAR,35
2483,ETAH,35
2485,BAREILLY,35
2486,KANPUR DEHAT,35
2494,JAUNPUR,35
2496,MATHURA,35
2498,SITAPUR,35
2502,SANT KABIRNAGAR,35
2521,BANDA,35
2526,SHAHJAHANPUR,35
2545,MAU,35
2556,CHITRAKOOT DHAM,35
2562,BALRAMPUR,35
2565,BAREILLY,35
2581,JHANSI,35
2582,AZAMGARH,35
2603,AGRA,35
2622,MAHARAJGANJ,35
2623,FAIZABAD,35
2659,BULANDSHAHAR,35
2669,RAMABAI NAGAR,35
2679,KANPUR DEHAT,35
2694,PRATAPGARH,35
2707,CHITRAKOOT DHAM,35
2716,ALIGARH,35
2718,FATEHGARH,35
2719,SAHARANPUR,35
2727,BALLIA,35
2729,SAHARANPUR,35
2731,G.R.P.,35
2734,SITAPUR,35
2735,VARANASI,35
2742,CHITRAKOOT DHAM,35
2743,KHIRI,35
2748,BANDA,35
2753,AURAIYA,35
2766,G.R.P.,35
2776,AMBEDKAR NAGAR,35
2777,BAGHPAT,35
2779,MORADABAD,35
2816,GONDA,35
2831,GAUTAMBUDH NAGAR,35
2832,KUSHI NAGAR,35
2833,CHITRAKOOT DHAM,35
2843,BALLIA,35
2867,VARANASI,35
2875,SAHARANPUR,35
2882,CHANDOLI,35
2906,JHANSI,35
2909,ETAWAH,35
2910,KUSHI NAGAR,35
2913,HAMIRPUR,35
2915,BARABANKI,35
2921,MAINPURI,35
2933,SANT KABIRNAGAR,35
2952,MIRZAPUR,35
2955,GHAZIPUR,35
2971,FATEHPUR,35
2972,GORAKHPUR,35
2974,CHITRAKOOT DHAM,35
2981,KAUSHAMBI,35
2988,GONDA,35
2994,SHRAWASTI,35
2995,MAU,35
3009,MORADABAD,35
3023,JAUNPUR,35
3025,FIROZABAD,35
3041,AMBEDKAR NAGAR,35
3042,ALIGARH,35
3052,CHITRAKOOT DHAM,35
3053,RAIBAREILLY,35
3070,VARANASI,35
3096,HARDOI,35
3097,JALAUN,35
3104,VARANASI,35
3124,FATEHGARH,35
3133,GHAZIPUR,35
3140,G.R.P.,35
3143,BAHRAICH,35
3158,RAMPUR,35
3165,FAIZABAD,35
3192,G.R.P.,35
3203,MUZAFFARNAGAR,35
3226,J.P.NAGAR,35
3249,GHAZIABAD,35
3255,GORAKHPUR,35
3258,MAU,35
3260,SIDHARTHNAGAR,35
3271,GHAZIABAD,35
3274,ALLAHABAD,35
3280,SIDHARTHNAGAR,35
3281,UNNAO,35
3286,TOTAL,35
3290,SHRAWASTI,35
3295,GORAKHPUR,35
3296,BAREILLY,35
3302,MUZAFFARNAGAR,35
3334,MUZAFFARNAGAR,35
3345,FATEHGARH,35
3351,LALITPUR,35
3357,MAHARAJGANJ,35
3360,AZAMGARH,35
3361,GAUTAMBUDH NAGAR,35
3363,SHRAWASTI,35
3379,SITAPUR,35
3387,BULANDSHAHAR,35
3389,SIDHARTHNAGAR,35
3391,MUZAFFARNAGAR,35
3393,TOTAL,35
3394,MIRZAPUR,35
3404,AGRA,35
3405,MEERUT,35
3418,MAU,35
3423,AGRA,35
3439,SULTANPUR,35
3441,HAMIRPUR,35
3453,GHAZIPUR,35
3459,PRABUDDH NAGAR,35
3464,LALITPUR,35
3471,CHANDOLI,35
3499,G.R.P.,35
3506,BADAUN,35
3524,J.P.NAGAR,35
3527,ALLAHABAD,35
3540,KANPUR NAGAR,35
3550,PILIBHIT,35
3555,ALIGARH,35
3559,LALITPUR,35
3564,BASTI,35
3594,BALLIA,35
3615,SONBHADRA,35
3621,MATHURA,35
3623,GONDA,35
3638,BULANDSHAHAR,35
3643,HARDOI,35
3644,KANNAUJ,35
3648,PRATAPGARH,35
3664,SULTANPUR,35
3690,CHITRAKOOT DHAM,35
3691,BAGHPAT,35
3694,UNNAO,35
3695,KANNAUJ,35
3698,LUCKNOW,35
3703,MAHARAJGANJ,35
3723,KANPUR NAGAR,35
3731,SANT KABIRNAGAR,35
3736,LALITPUR,35
3744,KANNAUJ,35
3766,BALLIA,35
3780,BAGHPAT,35
3783,MAHOBA,35
3789,SANT KABIRNAGAR,35
3804,MORADABAD,35
3821,SIDHARTHNAGAR,35
3837,MAHARAJGANJ,35
3855,HAMIRPUR,35
3868,MAHARAJGANJ,35
3890,HATHRAS,35
3893,ALLAHABAD,35
3895,LALITPUR,35
3925,BADAUN,35
3926,BALRAMPUR,35
3960,AMBEDKAR NAGAR,35
3963,GAUTAMBUDH NAGAR,35
3964,JHANSI,35
3986,AMBEDKAR NAGAR,35
3998,HAMIRPUR,35
4001,GHAZIPUR,35
4002,ST.RAVIDASNAGAR,35
4029,BAHRAICH,35
4034,TOTAL,35
4040,SHRAWASTI,35
4067,PRATAPGARH,35
4068,HARDOI,35
4079,AMROHA,35
4089,TOTAL,35
4091,FATEHPUR,35
4092,GONDA,35
4122,MIRZAPUR,35
4154,BARABANKI,35
4158,J.P.NAGAR,35
4171,FAIZABAD,35
4191,ST.RAVIDASNAGAR,35
4205,MUZAFFARNAGAR,35
4209,HAMIRPUR,35
4246,MUZAFFARNAGAR,35
4250,GAUTAMBUDH NAGAR,35
4255,KANSHIRAM NAGAR,35
4276,BAREILLY,35
4279,RAMABAI NAGAR,35
4285,LUCKNOW,35
4288,FIROZABAD,35
4301,BULANDSHAHAR,35
4306,JAUNPUR,35
4309,KANPUR DEHAT,35
4313,SIDHARTHNAGAR,35
4317,GHAZIABAD,35
4329,CHANDOLI,35
4336,BHIM NAGAR,35
4340,HATHRAS,35
4357,GONDA,35
4366,SONBHADRA,35
4369,SANT KABIRNAGAR,35
4370,MUZAFFARNAGAR,35
4382,KANPUR NAGAR,35
4386,BANDA,35
4401,GAUTAMBUDH NAGAR,35
4407,GAUTAMBUDH NAGAR,35
4429,GHAZIABAD,35
4432,SITAPUR,35
4438,AURAIYA,35
4463,ALIGARH,35
4467,MIRZAPUR,35
4471,MUZAFFARNAGAR,35
4531,KAUSHAMBI,35
4547,SHAHJAHANPUR,35
4555,RAMPUR,35
4560,GAUTAMBUDH NAGAR,35
4562,DEORIA,35
4564,AMBEDKAR NAGAR,35
4577,HATHRAS,35
4580,JAUNPUR,35
4586,BASTI,35
4610,KANPUR NAGAR,35
4617,BANDA,35
4620,BARABANKI,35
4626,FIROZABAD,35
4630,SONBHADRA,35
4633,BARABANKI,35
4638,LUCKNOW,35
4659,BASTI,35
4665,ETAWAH,35
4683,SANT KABIRNAGAR,35
4685,FIROZABAD,35
4688,SAHARANPUR,35
4710,AURAIYA,35
4738,JAUNPUR,35
4739,SHAHJAHANPUR,35
4740,MATHURA,35
4743,JALAUN,35
4757,BULANDSHAHAR,35
4761,AURAIYA,35
4762,BULANDSHAHAR,35
4764,KANPUR DEHAT,35
4768,FATEHPUR,35
4785,SHRAWASTI,35
4792,PILIBHIT,35
4793,BAREILLY,35
4796,JHANSI,35
4799,ALIGARH,35
4812,MAHARAJGANJ,35
4819,BAGHPAT,35
4828,MAINPURI,35
4832,BAHRAICH,35
4865,FAIZABAD,35
4872,BANDA,35
4880,AGRA,35
4881,LUCKNOW,35
4891,KAUSHAMBI,35
4895,PILIBHIT,35
4899,VARANASI,35
4907,FATEHPUR,35
4922,RAIBAREILLY,35
4935,JALAUN,35
4937,SHRAWASTI,35
4943,GHAZIPUR,35
4947,BULANDSHAHAR,35
4970,VARANASI,35
4986,MORADABAD,35
4989,JHANSI,35
5003,MAU,35
5011,SITAPUR,35
5018,MEERUT,35
5056,BAHRAICH,35
5065,ST.RAVIDASNAGAR,35
5066,MAINPURI,35
5075,MAHOBA,35
5078,LALITPUR,35
5084,GAUTAMBUDH NAGAR,35
5129,CHITRAKOOT DHAM,35
5137,SONBHADRA,35
5149,RAMPUR,35
5150,SULTANPUR,35
5153,JALAUN,35
5162,SONBHADRA,35
5169,KANPUR NAGAR,35
5184,ALIGARH,35
5196,JALAUN,35
5199,JAUNPUR,35
5201,KHIRI,35
5203,FAIZABAD,35
5205,RAMPUR,35
5237,HARDOI,35
5252,MORADABAD,35
5253,MAINPURI,35
5260,ST.RAVIDASNAGAR,35
5261,UNNAO,35
5265,MAHARAJGANJ,35
5267,KANNAUJ,35
5269,AURAIYA,35
5270,MAHOBA,35
5272,HARDOI,35
5302,ETAWAH,35
5304,CHANDOLI,35
5317,HATHRAS,35
5318,TOTAL,35
5341,SHRAWASTI,35
5344,SAMBHAL,35
5346,RAMPUR,35
5399,BIJNOR,35
5402,JAUNPUR,35
5408,KANPUR DEHAT,35
5423,SULTANPUR,35
5427,MATHURA,35
5466,UNNAO,35
5469,HARDOI,35
5480,DEORIA,35
5506,JALAUN,35
5512,BALRAMPUR,35
5514,SULTANPUR,35
5525,BIJNOR,35
5537,SONBHADRA,35
5545,G.R.P.,35
5557,ETAH,35
5572,BIJNOR,35
5606,KHIRI,35
5608,RAMPUR,35
5615,SIDHARTHNAGAR,35
5628,BARABANKI,35
5630,FIROZABAD,35
5636,ETAH,35
5639,J.P.NAGAR,35
5643,GONDA,35
5653,UNNAO,35
5668,SHAHJAHANPUR,35
5671,TOTAL,35
5680,ETAH,35
5688,KUSHI NAGAR,35
5714,SIDHARTHNAGAR,35
5721,SHRAWASTI,35
5729,SIDHARTHNAGAR,35
5738,FATEHGARH,35
5755,J.P.NAGAR,35
5765,SIDHARTHNAGAR,35
5779,BIJNOR,35
5794,CSM NAGAR,35
5823,J.P.NAGAR,35
5826,PILIBHIT,35
5838,BIJNOR,35
5860,SIDHARTHNAGAR,35
5871,SAHARANPUR,35
5878,RAIBAREILLY,35
5891,AGRA,35
5894,GHAZIPUR,35
5916,BASTI,35
5918,BASTI,35
5930,BASTI,35
5959,UNNAO,35
5966,RAIBAREILLY,35
5970,MAHOBA,35
5974,KANSHIRAM NAGAR,35
5994,MEERUT,35
6022,KHIRI,35
6043,HARDOI,35
6056,MIRZAPUR,35
6069,ALLAHABAD,35
6070,BADAUN,35
6076,J.P.NAGAR,35
6102,PRATAPGARH,35
6136,ST.RAVIDASNAGAR,35
6142,AMBEDKAR NAGAR,35
6148,JAUNPUR,35
6153,BULANDSHAHAR,35
6158,KANPUR NAGAR,35
6163,AZAMGARH,35
6164,AURAIYA,35
6165,TOTAL,35
6174,GAUTAMBUDH NAGAR,35
6180,JHANSI,35
6182,UNNAO,35
6192,LUCKNOW,35
6205,BAREILLY,35
6214,ETAH,35
6220,AZAMGARH,35
6223,MIRZAPUR,35
6226,BASTI,35
6256,BARABANKI,35
6259,DEORIA,35
6262,HATHRAS,35
6264,KANSHIRAM NAGAR,35
6269,SAHARANPUR,35
6283,HATHRAS,35
6299,BARABANKI,35
6301,UNNAO,35
6306,UNNAO,35
6327,HATHRAS,35
6332,BASTI,35
6351,HARDOI,35
6360,ETAWAH,35
6376,RAIBAREILLY,35
6382,SULTANPUR,35
6387,BADAUN,35
6390,BAHRAICH,35
6391,BASTI,35
6403,GAUTAMBUDH NAGAR,35
6407,KAUSHAMBI,35
6414,DEORIA,35
6423,MORADABAD,35
6424,LALITPUR,35
6436,LUCKNOW,35
6449,BADAUN,35
6465,SAHARANPUR,35
6492,ETAH,35
6509,KANPUR DEHAT,35
6511,JALAUN,35
6517,BAGHPAT,35
6525,HAMIRPUR,35
6529,BAGHPAT,35
6545,HARDOI,35
6570,MAINPURI,35
6577,GONDA,35
6586,UNNAO,35
6590,FAIZABAD,35
6595,UNNAO,35
6601,UNNAO,35
6611,DEORIA,35
6620,KHIRI,35
6621,BADAUN,35
6633,KUSHI NAGAR,35
6640,MAINPURI,35
6661,MIRZAPUR,35
6676,MIRZAPUR,35
6678,PANCHSHIL NAGAR,35
6695,AGRA,35
6703,MAINPURI,35
6715,RAMPUR,35
6721,MAHOBA,35
6734,AZAMGARH,35
6773,ST.RAVIDASNAGAR,35
6774,CSM NAGAR,35
6778,KUSHI NAGAR,35
6799,PILIBHIT,35
6806,ALIGARH,35
6810,AMBEDKAR NAGAR,35
6814,FAIZABAD,35
6825,SONBHADRA,35
6844,BAHRAICH,35
6863,FATEHPUR,35
6868,ST.RAVIDASNAGAR,35
6891,MAINPURI,35
6892,MUZAFFARNAGAR,35
6895,FIROZABAD,35
6903,BHIM NAGAR,35
6919,SONBHADRA,35
6920,FIROZABAD,35
6924,BALRAMPUR,35
6925,ST.RAVIDASNAGAR,35
6927,JALAUN,35
6943,SHAHJAHANPUR,35
6966,ETAWAH,35
7030,ALLAHABAD,35
7042,BULANDSHAHAR,35
7065,CHANDOLI,35
7090,CHANDOLI,35
7095,BALRAMPUR,35
7096,AGRA,35
7106,PILIBHIT,35
7121,KAUSHAMBI,35
7136,SHRAWASTI,35
7138,DEORIA,35
7145,GHAZIABAD,35
7152,LALITPUR,35
7162,AGRA,35
7184,PILIBHIT,35
7197,G.R.P.,35
7216,G.R.P.,35
7244,MAHARAJGANJ,35
7248,LUCKNOW,35
7259,GHAZIABAD,35
7260,BADAUN,35
7262,AMBEDKAR NAGAR,35
7289,RAMPUR,35
7301,HATHRAS,35
7309,KANPUR DEHAT,35
7331,FATEHPUR,35
7332,SANT KABIRNAGAR,35
7347,KANSHIRAM NAGAR,35
7386,SAHARANPUR,35
7389,BARABANKI,35
7401,KAUSHAMBI,35
7408,HAMIRPUR,35
7420,ALLAHABAD,35
7422,AURAIYA,35
7452,FATEHGARH,35
7453,AGRA,35
7485,ALIGARH,35
7518,GAUTAMBUDH NAGAR,35
7529,KANPUR NAGAR,35
7534,SITAPUR,35
7540,HAMIRPUR,35
7547,FATEHPUR,35
7555,MORADABAD,35
7557,GHAZIPUR,35
7559,BAGHPAT,35
7573,MUZAFFARNAGAR,35
7574,RAIBAREILLY,35
7580,PRABUDDH NAGAR,35
7604,GHAZIPUR,35
7625,MAHARAJGANJ,35
7628,MAU,35
7631,TOTAL,35
7632,SAHARANPUR,35
7641,GHAZIABAD,35
7644,KANNAUJ,35
7648,HARDOI,35
7651,KUSHI NAGAR,35
7667,TOTAL,35
7673,GORAKHPUR,35
7679,AURAIYA,35
7690,SHAHJAHANPUR,35
7692,BANDA,35
7709,JALAUN,35
7717,KANPUR DEHAT,35
7723,MORADABAD,35
7733,RAMPUR,35
7747,ALLAHABAD,35
7752,ST.RAVIDASNAGAR,35
7754,ALIGARH,35
7760,BULANDSHAHAR,35
7774,BASTI,35
7795,FATEHPUR,35
7808,PILIBHIT,35
7832,BALLIA,35
7840,BADAUN,35
7852,MATHURA,35
7854,FATEHGARH,35
7862,AURAIYA,35
7871,MAINPURI,35
7887,MAHOBA,35
7891,LALITPUR,35
7898,ST.RAVIDASNAGAR,35
7908,ETAH,35
7909,SITAPUR,35
7919,KASGANJ,35
7926,BANDA,35
7930,BAHRAICH,35
7945,BIJNOR,35
7984,DEORIA,35
7986,PRATAPGARH,35
7987,BANDA,35
7993,UNNAO,35
8000,JALAUN,35
8004,GORAKHPUR,35
8006,PRATAPGARH,35
8017,SANT KABIRNAGAR,35
8037,MEERUT,35
8039,ALLAHABAD,35
8044,FATEHPUR,35
8063,G.R.P.,35
8076,KANPUR NAGAR,35
8082,GONDA,35
8087,KANNAUJ,35
8089,BASTI,35
8101,HATHRAS,35
8113,KUSHI NAGAR,35
8119,ETAH,35
8120,MEERUT,35
8126,MAHARAJGANJ,35
8137,CHANDOLI,35
8140,AZAMGARH,35
8142,CHITRAKOOT DHAM,35
8144,MEERUT,35
8159,LUCKNOW,35
8181,BAHRAICH,35
8207,MAINPURI,35
8253,FIROZABAD,35
8278,KHIRI,35
8289,G.R.P.,35
8299,MAINPURI,35
8301,SAHARANPUR,35
8305,MAHOBA,35
8308,AURAIYA,35
8327,FATEHGARH,35
8338,ETAWAH,35
8340,CHITRAKOOT DHAM,35
8347,MATHURA,35
8349,AMBEDKAR NAGAR,35
8366,MORADABAD,35
8371,SHRAWASTI,35
8375,BIJNOR,35
8379,BALRAMPUR,35
8390,JALAUN,35
8396,AGRA,35
8405,SITAPUR,35
8410,KANNAUJ,35
8416,CHITRAKOOT DHAM,35
8433,MATHURA,35
8434,BADAUN,35
8438,MORADABAD,35
8458,MAHOBA,35
8469,MIRZAPUR,35
8470,GONDA,35
8485,KANNAUJ,35
8491,ALIGARH,35
8502,BIJNOR,35
8509,ETAWAH,35
8521,AMETHI,35
8523,KAUSHAMBI,35
8530,ETAWAH,35
8534,RAMPUR,35
8554,JALAUN,35
8557,MEERUT,35
8570,ALIGARH,35
8576,FIROZABAD,35
8582,SAHARANPUR,35
8592,MORADABAD,35
8603,MATHURA,35
8651,JHANSI,35
8660,BAREILLY,35
8674,MEERUT,35
8680,CHANDOLI,35
8683,BANDA,35
8684,SANT KABIRNAGAR,35
8691,ALLAHABAD,35
8719,JAUNPUR,35
8735,CHANDOLI,35
8740,JALAUN,35
8773,KUSHI NAGAR,35
8778,KHIRI,35
8786,FATEHPUR,35
8810,FAIZABAD,35
8815,BAHRAICH,35
8817,MAU,35
8821,SULTANPUR,35
8837,AZAMGARH,35
8844,SONBHADRA,35
8852,KAUSHAMBI,35
8859,JHANSI,35
8870,FIROZABAD,35
8872,HARDOI,35
8876,VARANASI,35
8893,MUZAFFARNAGAR,35
8909,FAIZABAD,35
8919,KAUSHAMBI,35
8928,J.P.NAGAR,35
8931,RAMPUR,35
8940,SANT KABIRNAGAR,35
8946,GAUTAMBUDH NAGAR,35
8957,GHAZIABAD,35
8958,TOTAL,35
8972,RAMPUR,35
8973,JHANSI,35
8989,LUCKNOW,35
8992,ST.RAVIDASNAGAR,35
8995,AGRA,35
8996,SANT KABIRNAGAR,35
9004,KAUSHAMBI,35
9008,BADAUN,35
9009,MATHURA,35
9016,SONBHADRA,35
9023,BULANDSHAHAR,35
9031,BANDA,35
9039,KANNAUJ,35
9042,GHAZIABAD,35
9094,KANSHIRAM NAGAR,35
9097,CHANDOLI,35
9107,SONBHADRA,35
9110,VARANASI,35
9136,SHAHJAHANPUR,35
9140,VARANASI,35
9142,PRATAPGARH,35
9152,BAGHPAT,35
9155,BAGHPAT,35
9162,GONDA,35
9177,FATEHPUR,35
9184,MIRZAPUR,35
9201,FATEHGARH,35
9236,ST.RAVIDASNAGAR,35
9241,SULTANPUR,35
9243,SHRAWASTI,35
9261,SHAHJAHANPUR,35
9267,KANPUR DEHAT,35
9278,KHIRI,35
9281,SULTANPUR,35
9305,AZAMGARH,35
9311,GORAKHPUR,35
9317,DEORIA,35
9323,BASTI,35
9328,G.R.P.,35
9341,SULTANPUR,35
9344,MAU,35
9371,SHRAWASTI,35
9388,HAMIRPUR,35
9393,ETAWAH,35
9394,BASTI,35
9418,GORAKHPUR,35
9423,SHAHJAHANPUR,35
9434,BARABANKI,35
9441,BADAUN,35
9460,BARABANKI,35
9475,SHRAWASTI,35
9493,MEERUT,35
9495,AZAMGARH,35
9511,FATEHGARH,35
9519,ALIGARH,35
9538,SULTANPUR,35
9556,LALITPUR,35
9558,DEORIA,35
9577,BANDA,35
9588,BIJNOR,35
9590,CHITRAKOOT DHAM,35
9606,FATEHGARH,35
9622,ETAH,35
9624,MAHOBA,35
9639,FIROZABAD,35
9641,KAUSHAMBI,35
9671,GHAZIPUR,35
9672,SITAPUR,35
9718,BALRAMPUR,35
9720,MAINPURI,35
9721,BAREILLY,35
9729,BALRAMPUR,35
9755,BIJNOR,35
9770,MAU,35
9772,AURAIYA,35
9786,J.P.NAGAR,35
9794,MEERUT,35
9799,VARANASI,35
9804,SONBHADRA,35
9810,BALRAMPUR,35
9815,SIDHARTHNAGAR,35
9830,LALITPUR,35
468,PONDICHERRY,29
524,TOTAL,29
744,PONDICHERRY,29
890,TOTAL,29
1279,PONDICHERRY,29
1989,PUDUCHERRY,29
2013,PUDUCHERRY,29
2351,TOTAL,29
2401,TOTAL,29
2542,PONDICHERRY,29
3047,TOTAL,29
3515,PONDICHERRY,29
3614,KARAIKAL,29
3995,TOTAL,29
4021,PUDUCHERRY,29
4249,PUDUCHERRY,29
4319,KARAIKAL,29
4656,TOTAL,29
5212,KARAIKAL,29
5464,KARAIKAL,29
5546,KARAIKAL,29
5690,PONDICHERRY,29
5849,TOTAL,29
6274,PONDICHERRY,29
6662,PUDUCHERRY,29
6956,TOTAL,29
7104,KARAIKAL,29
7496,TOTAL,29
7770,TOTAL,29
8751,KARAIKAL,29
9595,KARAIKAL,29
9635,PUDUCHERRY,29
9662,TOTAL,29
9732,TOTAL,29
281,SOUTH-WEST,12
390,NORTH-EAST,12
399,CENTRAL,12
482,IGI AIRPORT,12
509,EOW,12
547,SPL CELL,12
591,NORTH-WEST,12
725,STF,12
